x,y,z,T,tt
3660,10930,2712.5,0.28833333,-0.173987016
3660,10950,2712.5,0.36083333,-0.101487016
3700,10930,2697.5,0.623125,0.160804654
3720,10930,2697.5,0.63333333,0.171012984
3700,10950,2697.5,0.62041667,0.158096324
3720,10950,2697.5,0.70291667,0.240596324
3740,10930,2697.5,0.52,0.057679654
3760,10930,2697.5,0.48,0.017679654
3740,10950,2697.5,0.68625,0.223929654
3760,10950,2697.5,0.65,0.187679654
3760,10950,2712.5,0.87,0.407679654
3780,10930,2697.5,0.6,0.137679654
3780,10950,2697.5,0.6,0.137679654
3800,10950,2697.5,0.58604167,0.123721324
3780,10930,2712.5,0.7675,0.305179654
3800,10930,2712.5,0.901875,0.439554654
3780,10950,2712.5,0.86,0.397679654
3800,10950,2712.5,0.75,0.287679654
3820,10930,2697.5,0.56270833,0.100387984
3840,10930,2697.5,0.45125,-0.011070346
3820,10950,2697.5,0.86645833,0.404137984
3820,10930,2712.5,0.74375,0.281429654
3840,10930,2712.5,0.66833333,0.206012984
3820,10950,2712.5,1.00604167,0.543721324
3840,10950,2712.5,0.61375,0.151429654
3860,10930,2697.5,0.47520833,0.012887984
3880,10930,2697.5,0.5675,0.105179654
3860,10950,2697.5,0.44375,-0.018570346
3880,10950,2697.5,0.526875,0.064554654
3860,10930,2712.5,0.49916667,0.036846324
3880,10930,2712.5,0.45770833,-0.004612016
3860,10950,2712.5,0.48020833,0.017887984
3880,10950,2712.5,0.4375,-0.024820346
3900,10930,2697.5,0.59,0.127679654
3920,10930,2697.5,0.64,0.177679654
3900,10950,2697.5,0.52791667,0.065596324
3920,10950,2697.5,0.59916667,0.136846324
3900,10930,2712.5,0.4925,0.030179654
3920,10930,2712.5,0.68875,0.226429654
3900,10950,2712.5,0.63583333,0.173512984
3920,10950,2712.5,0.706875,0.244554654
3940,10930,2697.5,0.64,0.177679654
3960,10930,2697.5,0.87,0.407679654
3940,10950,2697.5,0.5875,0.125179654
3960,10950,2697.5,0.69875,0.236429654
3940,10930,2712.5,0.64625,0.183929654
3960,10930,2712.5,0.94,0.477679654
3940,10950,2712.5,0.648125,0.185804654
3960,10950,2712.5,0.78,0.317679654
3980,10930,2697.5,0.78,0.317679654
4000,10930,2697.5,0.74583333,0.283512984
3980,10950,2697.5,0.68,0.217679654
4000,10950,2697.5,0.73875,0.276429654
3980,10930,2712.5,0.83,0.367679654
4000,10930,2712.5,0.68770833,0.225387984
3980,10950,2712.5,0.77,0.307679654
4000,10950,2712.5,0.704375,0.242054654
4020,10930,2697.5,0.624375,0.162054654
4040,10930,2697.5,0.569375,0.107054654
4020,10950,2697.5,0.76708333,0.304762984
4040,10950,2697.5,0.71,0.247679654
4020,10930,2712.5,0.63895833,0.176637984
4040,10930,2712.5,0.5375,0.075179654
4020,10950,2712.5,0.77395833,0.311637984
4040,10950,2712.5,0.66333333,0.201012984
4060,10930,2697.5,0.52520833,0.062887984
4080,10930,2697.5,0.51395833,0.051637984
4060,10950,2697.5,0.609375,0.147054654
4080,10950,2697.5,0.59020833,0.127887984
4060,10930,2712.5,0.59625,0.133929654
4080,10930,2712.5,0.656875,0.194554654
4060,10950,2712.5,0.61604167,0.153721324
4080,10950,2712.5,0.81458333,0.352262984
4100,10930,2697.5,0.47,0.007679654
4120,10930,2697.5,0.44333333,-0.018987016
4100,10950,2697.5,0.43,-0.032320346
4120,10950,2697.5,0.495,0.032679654
4100,10930,2712.5,0.52833333,0.066012984
4120,10930,2712.5,0.39,-0.072320346
4100,10950,2712.5,0.80145833,0.339137984
4120,10950,2712.5,0.39208333,-0.070237016
4140,10930,2697.5,0.70875,0.246429654
4140,10950,2697.5,0.62791667,0.165596324
4140,10930,2712.5,0.49208333,0.029762984
4160,10930,2712.5,0.214375,-0.247945346
4140,10950,2712.5,0.40458333,-0.057737016
4160,10950,2712.5,0.36979167,-0.092528676
3680,10970,2697.5,0.4525,-0.009820346
3660,10990,2697.5,0.64604167,0.183721324
3680,10990,2697.5,0.505,0.042679654
3660,10970,2712.5,0.31895833,-0.143362016
3680,10970,2712.5,0.455625,-0.006695346
3660,10990,2712.5,0.70145833,0.239137984
3680,10990,2712.5,0.36041667,-0.101903676
3700,10970,2697.5,0.49875,0.036429654
3720,10970,2697.5,0.694375,0.232054654
3700,10990,2697.5,0.59416667,0.131846324
3720,10990,2697.5,0.49083333,0.028512984
3740,10970,2697.5,0.85645833,0.394137984
3760,10970,2697.5,0.75,0.287679654
3740,10990,2697.5,0.78229167,0.319971324
3760,10990,2697.5,1.03375,0.571429654
3760,10970,2712.5,1.04291667,0.580596324
3760,10990,2712.5,0.96458333,0.502262984
3780,10970,2697.5,0.58354167,0.121221324
3800,10970,2697.5,0.6525,0.190179654
3780,10990,2697.5,0.61833333,0.156012984
3800,10990,2697.5,0.5875,0.125179654
3780,10970,2712.5,0.84125,0.378929654
3800,10970,2712.5,0.75416667,0.291846324
3780,10990,2712.5,0.8025,0.340179654
3800,10990,2712.5,0.60833333,0.146012984
3820,10970,2697.5,0.535,0.072679654
3840,10970,2697.5,0.47958333,0.017262984
3820,10990,2697.5,0.42229167,-0.040028676
3840,10990,2697.5,0.3675,-0.094820346
3820,10970,2712.5,0.85875,0.396429654
3840,10970,2712.5,0.885,0.422679654
3820,10990,2712.5,0.37,-0.092320346
3840,10990,2712.5,1.25458333,0.792262984
3860,10970,2697.5,0.51020833,0.047887984
3880,10970,2697.5,0.64333333,0.181012984
3860,10990,2697.5,0.49833333,0.036012984
3880,10990,2697.5,0.61708333,0.154762984
3860,10970,2712.5,0.67083333,0.208512984
3880,10970,2712.5,0.52020833,0.057887984
3860,10990,2712.5,1.23583333,0.773512984
3880,10990,2712.5,0.58375,0.121429654
3900,10970,2697.5,0.603125,0.140804654
3920,10970,2697.5,0.59791667,0.135596324
3900,10990,2697.5,0.64166667,0.179346324
3920,10990,2697.5,0.485,0.022679654
3900,10970,2712.5,0.56708333,0.104762984
3920,10970,2712.5,0.66354167,0.201221324
3900,10990,2712.5,0.50541667,0.043096324
3920,10990,2712.5,0.58520833,0.122887984
3940,10970,2697.5,0.725,0.262679654
3960,10970,2697.5,0.62625,0.163929654
3940,10990,2697.5,0.560625,0.098304654
3960,10990,2697.5,0.56,0.097679654
3940,10970,2712.5,0.70625,0.243929654
3960,10970,2712.5,0.65895833,0.196637984
3940,10990,2712.5,0.61833333,0.156012984
3960,10990,2712.5,0.44375,-0.018570346
3980,10970,2697.5,0.571875,0.109554654
4000,10970,2697.5,0.629375,0.167054654
3980,10990,2697.5,0.5175,0.055179654
4000,10990,2697.5,0.57395833,0.111637984
3980,10970,2712.5,0.73,0.267679654
4000,10970,2712.5,0.65291667,0.190596324
3980,10990,2712.5,0.60354167,0.141221324
4000,10990,2712.5,0.623125,0.160804654
4020,10970,2697.5,0.700625,0.238304654
4040,10970,2697.5,0.70333333,0.241012984
4020,10990,2697.5,0.57104167,0.108721324
4040,10990,2697.5,0.56145833,0.099137984
4020,10970,2712.5,0.76020833,0.297887984
4040,10970,2712.5,0.71854167,0.256221324
4020,10990,2712.5,0.625,0.162679654
4040,10990,2712.5,0.68854167,0.226221324
4060,10970,2697.5,0.70625,0.243929654
4080,10970,2697.5,0.61666667,0.154346324
4060,10990,2697.5,0.585,0.122679654
4080,10990,2697.5,0.69208333,0.229762984
4060,10970,2712.5,0.66291667,0.200596324
4080,10970,2712.5,0.76333333,0.301012984
4060,10990,2712.5,0.6875,0.225179654
4080,10990,2712.5,0.47208333,0.009762984
4100,10970,2697.5,0.586875,0.124554654
4120,10970,2697.5,0.4125,-0.049820346
4100,10990,2697.5,0.6425,0.180179654
4120,10990,2697.5,0.41,-0.052320346
4100,10970,2712.5,0.96,0.497679654
4120,10970,2712.5,0.50333333,0.041012984
4100,10990,2712.5,0.64666667,0.184346324
4120,10990,2712.5,0.575,0.112679654
4140,10970,2697.5,0.42208333,-0.040237016
4140,10990,2697.5,0.36,-0.102320346
4140,10970,2712.5,0.32,-0.142320346
4160,10970,2712.5,0.43729167,-0.025028676
4140,10990,2712.5,0.33,-0.132320346
4160,10990,2712.5,0.34791667,-0.114403676
3640,11030,2712.5,0.668125,0.205804654
3660,11010,2697.5,0.59,0.127679654
3680,11010,2697.5,0.70166667,0.239346324
3660,11030,2697.5,0.6025,0.140179654
3680,11030,2697.5,0.77958333,0.317262984
3660,11010,2712.5,0.77791667,0.315596324
3680,11010,2712.5,0.4425,-0.019820346
3660,11030,2712.5,0.68,0.217679654
3680,11030,2712.5,0.80833333,0.346012984
3700,11010,2697.5,0.37729167,-0.085028676
3720,11010,2697.5,0.52416667,0.061846324
3700,11030,2697.5,0.53125,0.068929654
3720,11030,2697.5,0.2825,-0.179820346
3700,11030,2712.5,0.33,-0.132320346
3740,11010,2697.5,0.62520833,0.162887984
3760,11010,2697.5,0.91604167,0.453721324
3740,11030,2697.5,0.33125,-0.131070346
3760,11030,2697.5,0.54125,0.078929654
3760,11010,2712.5,0.88770833,0.425387984
3740,11030,2712.5,0.52125,0.058929654
3760,11030,2712.5,0.39125,-0.071070346
3780,11010,2697.5,0.5575,0.095179654
3800,11010,2697.5,0.4675,0.005179654
3780,11030,2697.5,0.523125,0.060804654
3800,11030,2697.5,0.44,-0.022320346
3780,11010,2712.5,0.73208333,0.269762984
3800,11010,2712.5,0.534375,0.072054654
3780,11030,2712.5,0.64520833,0.182887984
3800,11030,2712.5,0.563125,0.100804654
3820,11010,2697.5,0.32208333,-0.140237016
3840,11010,2697.5,0.30333333,-0.158987016
3820,11030,2697.5,0.3475,-0.114820346
3840,11030,2697.5,0.30833333,-0.153987016
3820,11010,2712.5,0.34,-0.122320346
3840,11010,2712.5,0.37666667,-0.085653676
3820,11030,2712.5,0.3125,-0.149820346
3840,11030,2712.5,0.34,-0.122320346
3860,11010,2697.5,0.48916667,0.026846324
3880,11010,2697.5,0.6,0.137679654
3860,11030,2697.5,0.44354167,-0.018778676
3880,11030,2697.5,0.495,0.032679654
3860,11010,2712.5,0.764375,0.302054654
3880,11010,2712.5,0.52458333,0.062262984
3860,11030,2712.5,0.499375,0.037054654
3880,11030,2712.5,0.531875,0.069554654
3900,11010,2697.5,0.57083333,0.108512984
3920,11010,2697.5,0.52,0.057679654
3900,11030,2697.5,0.44416667,-0.018153676
3920,11030,2697.5,0.54,0.077679654
3900,11010,2712.5,0.38604167,-0.076278676
3920,11010,2712.5,0.42020833,-0.042112016
3900,11030,2712.5,0.40458333,-0.057737016
3920,11030,2712.5,0.228125,-0.234195346
3940,11010,2697.5,0.53291667,0.070596324
3960,11010,2697.5,0.56,0.097679654
3940,11030,2697.5,0.48041667,0.018096324
3960,11030,2697.5,0.47583333,0.013512984
3940,11010,2712.5,0.60333333,0.141012984
3960,11010,2712.5,0.520625,0.058304654
3940,11030,2712.5,0.39083333,-0.071487016
3960,11030,2712.5,0.51041667,0.048096324
3980,11010,2697.5,0.576875,0.114554654
4000,11010,2697.5,0.56791667,0.105596324
3980,11030,2697.5,0.81916667,0.356846324
4000,11030,2697.5,0.78,0.317679654
3980,11010,2712.5,0.54104167,0.078721324
4000,11010,2712.5,0.66875,0.206429654
3980,11030,2712.5,0.77875,0.316429654
4000,11030,2712.5,0.75291667,0.290596324
4020,11010,2697.5,0.57854167,0.116221324
4040,11010,2697.5,0.69895833,0.236637984
4020,11030,2697.5,0.57125,0.108929654
4040,11030,2697.5,0.66,0.197679654
4020,11010,2712.5,0.6,0.137679654
4040,11010,2712.5,0.72020833,0.257887984
4020,11030,2712.5,0.61791667,0.155596324
4040,11030,2712.5,0.72,0.257679654
4060,11010,2697.5,0.52166667,0.059346324
4080,11010,2697.5,0.63083333,0.168512984
4060,11030,2697.5,0.561875,0.099554654
4080,11030,2697.5,0.5125,0.050179654
4060,11010,2712.5,0.705,0.242679654
4080,11010,2712.5,0.62520833,0.162887984
4060,11030,2712.5,0.75791667,0.295596324
4080,11030,2712.5,0.61666667,0.154346324
4100,11010,2697.5,0.66208333,0.199762984
4120,11010,2697.5,0.42,-0.042320346
4100,11030,2697.5,0.57375,0.111429654
4100,11010,2712.5,0.39395833,-0.068362016
4120,11010,2712.5,0.50333333,0.041012984
4100,11030,2712.5,0.790625,0.328304654
4120,11030,2712.5,0.511875,0.049554654
4140,11010,2712.5,0.34,-0.122320346
4160,11010,2712.5,0.33,-0.132320346
4140,11030,2712.5,0.39,-0.072320346
4160,11030,2712.5,0.39,-0.072320346
3660,11050,2697.5,0.74625,0.283929654
3680,11050,2697.5,0.76416667,0.301846324
3660,11050,2712.5,0.695,0.232679654
3680,11050,2712.5,0.67625,0.213929654
3680,11070,2712.5,0.71458333,0.252262984
3700,11050,2697.5,0.78541667,0.323096324
3720,11050,2697.5,0.31416667,-0.148153676
3700,11070,2697.5,0.95,0.487679654
3720,11070,2697.5,0.685,0.222679654
3700,11050,2712.5,0.54166667,0.079346324
3720,11050,2712.5,0.25,-0.212320346
3700,11070,2712.5,0.74,0.277679654
3720,11070,2712.5,0.31479167,-0.147528676
3740,11050,2697.5,0.30833333,-0.153987016
3760,11050,2697.5,0.23,-0.232320346
3740,11070,2697.5,0.29854167,-0.163778676
3760,11070,2697.5,0.245,-0.217320346
3740,11050,2712.5,0.4,-0.062320346
3760,11050,2712.5,0.29020833,-0.172112016
3740,11070,2712.5,0.2925,-0.169820346
3760,11070,2712.5,0.295,-0.167320346
3780,11050,2697.5,0.50583333,0.043512984
3800,11050,2697.5,0.44208333,-0.020237016
3780,11070,2697.5,0.3775,-0.084820346
3800,11070,2697.5,0.38,-0.082320346
3780,11050,2712.5,0.36895833,-0.093362016
3800,11050,2712.5,0.499375,0.037054654
3780,11070,2712.5,0.28916667,-0.173153676
3800,11070,2712.5,0.46166667,-0.000653676
3820,11050,2697.5,0.35,-0.112320346
3840,11050,2697.5,0.29854167,-0.163778676
3820,11070,2697.5,0.38,-0.082320346
3840,11070,2697.5,0.33875,-0.123570346
3820,11050,2712.5,0.29,-0.172320346
3840,11050,2712.5,0.31625,-0.146070346
3820,11070,2712.5,0.37,-0.092320346
3840,11070,2712.5,0.34458333,-0.117737016
3860,11050,2697.5,0.43,-0.032320346
3880,11050,2697.5,0.48104167,0.018721324
3860,11070,2697.5,0.441875,-0.020445346
3880,11070,2697.5,0.69,0.227679654
3860,11050,2712.5,0.61,0.147679654
3880,11050,2712.5,0.67,0.207679654
3860,11070,2712.5,0.556875,0.094554654
3880,11070,2712.5,0.82,0.357679654
3900,11050,2697.5,0.46,-0.002320346
3920,11050,2697.5,0.42,-0.042320346
3900,11070,2697.5,0.47125,0.008929654
3920,11070,2697.5,0.44,-0.022320346
3900,11050,2712.5,0.580625,0.118304654
3920,11050,2712.5,0.399375,-0.062945346
3900,11070,2712.5,0.73833333,0.276012984
3920,11070,2712.5,0.45979167,-0.002528676
3940,11050,2697.5,0.48,0.017679654
3960,11050,2697.5,0.45291667,-0.009403676
3940,11070,2697.5,0.534375,0.072054654
3960,11070,2697.5,0.58833333,0.126012984
3940,11050,2712.5,0.18833333,-0.273987016
3960,11050,2712.5,0.65333333,0.191012984
3940,11070,2712.5,0.53958333,0.077262984
3960,11070,2712.5,0.58833333,0.126012984
3980,11050,2697.5,0.76979167,0.307471324
4000,11050,2697.5,0.71625,0.253929654
3980,11070,2697.5,0.59583333,0.133512984
4000,11070,2697.5,0.7425,0.280179654
3980,11050,2712.5,0.92041667,0.458096324
4000,11050,2712.5,0.90354167,0.441221324
3980,11070,2712.5,0.5875,0.125179654
4000,11070,2712.5,0.78833333,0.326012984
4020,11050,2697.5,0.58125,0.118929654
4040,11050,2697.5,0.565,0.102679654
4020,11070,2697.5,0.6375,0.175179654
4040,11070,2697.5,0.58,0.117679654
4020,11050,2712.5,0.67541667,0.213096324
4040,11050,2712.5,0.66645833,0.204137984
4020,11070,2712.5,0.68020833,0.217887984
4040,11070,2712.5,0.6575,0.195179654
4060,11050,2697.5,0.64541667,0.183096324
4080,11050,2697.5,0.49,0.027679654
4060,11070,2697.5,0.60875,0.146429654
4080,11070,2697.5,0.45333333,-0.008987016
4060,11050,2712.5,0.66,0.197679654
4080,11050,2712.5,0.6,0.137679654
4060,11070,2712.5,0.65,0.187679654
4080,11070,2712.5,0.58333333,0.121012984
4100,11050,2697.5,0.55395833,0.091637984
4120,11050,2697.5,0.41583333,-0.046487016
4100,11070,2697.5,0.5,0.037679654
4120,11070,2697.5,0.49,0.027679654
4100,11050,2712.5,1.20354167,0.741221324
4120,11050,2712.5,0.42541667,-0.036903676
4100,11070,2712.5,0.525625,0.063304654
4120,11070,2712.5,0.45416667,-0.008153676
4140,11050,2697.5,0.38,-0.082320346
4140,11070,2697.5,0.43,-0.032320346
4140,11050,2712.5,0.41791667,-0.044403676
4160,11050,2712.5,0.41,-0.052320346
4140,11070,2712.5,0.4325,-0.029820346
4160,11070,2712.5,0.46,-0.002320346
3680,11110,2697.5,0.9375,0.475179654
3680,11090,2712.5,0.74375,0.281429654
3680,11110,2712.5,0.68791667,0.225596324
3700,11090,2697.5,0.98666667,0.524346324
3720,11090,2697.5,1.23,0.767679654
3700,11110,2697.5,1.38833333,0.926012984
3720,11110,2697.5,1.335,0.872679654
3700,11090,2712.5,1.08625,0.623929654
3720,11090,2712.5,0.74916667,0.286846324
3700,11110,2712.5,0.77875,0.316429654
3720,11110,2712.5,1.08958333,0.627262984
3740,11090,2697.5,0.679375,0.217054654
3760,11090,2697.5,0.40520833,-0.057112016
3740,11110,2697.5,1.03208333,0.569762984
3760,11110,2697.5,0.77770833,0.315387984
3740,11090,2712.5,0.31666667,-0.145653676
3760,11090,2712.5,0.335,-0.127320346
3740,11110,2712.5,0.55208333,0.089762984
3760,11110,2712.5,0.47666667,0.014346324
3780,11090,2697.5,0.41645833,-0.045862016
3800,11090,2697.5,0.37,-0.092320346
3780,11110,2697.5,0.70145833,0.239137984
3800,11110,2697.5,0.55666667,0.094346324
3780,11090,2712.5,0.41666667,-0.045653676
3800,11090,2712.5,0.50916667,0.046846324
3780,11110,2712.5,0.66145833,0.199137984
3800,11110,2712.5,0.51916667,0.056846324
3820,11090,2697.5,0.37,-0.092320346
3840,11090,2697.5,0.44,-0.022320346
3820,11110,2697.5,0.47354167,0.011221324
3840,11110,2697.5,0.44625,-0.016070346
3820,11090,2712.5,0.36,-0.102320346
3840,11090,2712.5,0.36125,-0.101070346
3820,11110,2712.5,0.50145833,0.039137984
3840,11110,2712.5,0.42,-0.042320346
3860,11090,2697.5,0.35666667,-0.105653676
3880,11090,2697.5,0.69041667,0.228096324
3860,11110,2697.5,0.45208333,-0.010237016
3880,11110,2697.5,0.58666667,0.124346324
3860,11090,2712.5,0.564375,0.102054654
3880,11090,2712.5,0.84,0.377679654
3860,11110,2712.5,0.55583333,0.093512984
3880,11110,2712.5,0.9,0.437679654
3900,11090,2697.5,0.52145833,0.059137984
3920,11090,2697.5,0.47166667,0.009346324
3900,11110,2697.5,0.71375,0.251429654
3900,11090,2712.5,0.82,0.357679654
3920,11090,2712.5,0.53,0.067679654
3900,11110,2712.5,0.88208333,0.419762984
3920,11110,2712.5,0.62,0.157679654
3940,11090,2697.5,0.4825,0.020179654
3960,11090,2697.5,0.62,0.157679654
3940,11110,2697.5,0.47333333,0.011012984
3960,11110,2697.5,0.61708333,0.154762984
3940,11090,2712.5,0.49104167,0.028721324
3960,11090,2712.5,0.77145833,0.309137984
3940,11110,2712.5,0.60020833,0.137887984
3960,11110,2712.5,0.74,0.277679654
3980,11090,2697.5,0.7375,0.275179654
4000,11090,2697.5,0.55645833,0.094137984
3980,11110,2697.5,0.89,0.427679654
4000,11110,2697.5,0.46854167,0.006221324
3980,11090,2712.5,1.01,0.547679654
4000,11090,2712.5,0.633125,0.170804654
3980,11110,2712.5,0.98,0.517679654
4000,11110,2712.5,0.68,0.217679654
4020,11090,2697.5,0.62,0.157679654
4040,11090,2697.5,0.69979167,0.237471324
4020,11110,2697.5,0.59708333,0.134762984
4040,11110,2697.5,0.770625,0.308304654
4020,11090,2712.5,0.52916667,0.066846324
4040,11090,2712.5,0.79395833,0.331637984
4020,11110,2712.5,0.65458333,0.192262984
4040,11110,2712.5,0.84,0.377679654
4060,11090,2697.5,0.8,0.337679654
4080,11090,2697.5,0.45875,-0.003570346
4060,11110,2697.5,0.609375,0.147054654
4080,11110,2697.5,0.455,-0.007320346
4060,11090,2712.5,0.74,0.277679654
4080,11090,2712.5,0.57958333,0.117262984
4060,11110,2712.5,0.80895833,0.346637984
4080,11110,2712.5,0.64916667,0.186846324
4100,11090,2697.5,0.499375,0.037054654
4100,11110,2697.5,0.426875,-0.035445346
4100,11090,2712.5,0.56104167,0.098721324
4120,11090,2712.5,0.42875,-0.033570346
4100,11110,2712.5,0.41375,-0.048570346
4120,11110,2712.5,0.36416667,-0.098153676
4140,11090,2712.5,0.481875,0.019554654
4160,11090,2712.5,0.52770833,0.065387984
4140,11110,2712.5,0.49166667,0.029346324
3680,11130,2697.5,0.420625,-0.041695346
3660,11130,2712.5,0.38354167,-0.078778676
3720,11130,2697.5,1.33541667,0.873096324
3720,11150,2697.5,0.90333333,0.441012984
3700,11130,2712.5,0.65375,0.191429654
3720,11130,2712.5,1.125625,0.663304654
3700,11150,2712.5,0.4975,0.035179654
3720,11150,2712.5,0.72,0.257679654
3740,11130,2697.5,1,0.537679654
3760,11130,2697.5,0.844375,0.382054654
3740,11150,2697.5,0.94,0.477679654
3760,11150,2697.5,0.79979167,0.337471324
3740,11130,2712.5,0.91,0.447679654
3760,11130,2712.5,0.696875,0.234554654
3740,11150,2712.5,0.82145833,0.359137984
3760,11150,2712.5,0.77,0.307679654
3780,11130,2697.5,0.72666667,0.264346324
3800,11130,2697.5,0.800625,0.338304654
3780,11150,2697.5,0.715,0.252679654
3800,11150,2697.5,0.73708333,0.274762984
3780,11130,2712.5,0.7325,0.270179654
3800,11130,2712.5,0.87,0.407679654
3780,11150,2712.5,0.79083333,0.328512984
3800,11150,2712.5,0.93,0.467679654
3820,11130,2697.5,0.73645833,0.274137984
3840,11130,2697.5,0.44,-0.022320346
3820,11150,2697.5,0.69583333,0.233512984
3840,11150,2697.5,0.46520833,0.002887984
3820,11130,2712.5,0.80395833,0.341637984
3840,11130,2712.5,0.41416667,-0.048153676
3820,11150,2712.5,0.80895833,0.346637984
3840,11150,2712.5,0.48666667,0.024346324
3860,11130,2697.5,0.51,0.047679654
3880,11130,2697.5,0.61,0.147679654
3860,11150,2697.5,0.42,-0.042320346
3880,11150,2697.5,0.59,0.127679654
3860,11130,2712.5,0.49,0.027679654
3880,11130,2712.5,0.52,0.057679654
3860,11150,2712.5,0.43,-0.032320346
3880,11150,2712.5,0.53,0.067679654
3900,11130,2697.5,0.78125,0.318929654
3920,11130,2697.5,0.60666667,0.144346324
3900,11150,2697.5,0.54,0.077679654
3920,11150,2697.5,0.5325,0.070179654
3900,11130,2712.5,0.64,0.177679654
3920,11130,2712.5,0.59583333,0.133512984
3900,11150,2712.5,0.65,0.187679654
3920,11150,2712.5,0.5525,0.090179654
3940,11130,2697.5,0.4275,-0.034820346
3960,11130,2697.5,0.46,-0.002320346
3940,11150,2697.5,0.4675,0.005179654
3960,11150,2697.5,0.50125,0.038929654
3940,11130,2712.5,0.65604167,0.193721324
3960,11130,2712.5,0.6725,0.210179654
3940,11150,2712.5,0.53979167,0.077471324
3960,11150,2712.5,0.57708333,0.114762984
3980,11130,2697.5,0.83,0.367679654
4000,11130,2697.5,0.51,0.047679654
3980,11150,2697.5,0.54416667,0.081846324
4000,11150,2697.5,0.48,0.017679654
3980,11130,2712.5,0.80791667,0.345596324
4000,11130,2712.5,0.66,0.197679654
3980,11150,2712.5,0.68666667,0.224346324
4000,11150,2712.5,0.63166667,0.169346324
4020,11130,2697.5,0.6775,0.215179654
4040,11130,2697.5,0.86666667,0.404346324
4020,11150,2697.5,0.58,0.117679654
4040,11150,2697.5,0.75625,0.293929654
4020,11130,2712.5,0.69520833,0.232887984
4040,11130,2712.5,0.971875,0.509554654
4020,11150,2712.5,0.68,0.217679654
4040,11150,2712.5,0.8,0.337679654
